"","year","month","date","count","demonth","wkday","deseason"
"1433",2016,12,2016-12-03,591,5.45967741935488,"Sat",46.3658291981219
"1434",2016,12,2016-12-04,482,-103.540322580645,"Sun",-0.563389313280879
"1435",2016,12,2016-12-05,791,205.459677419355,"Mon",202.086713826336
"1436",2016,12,2016-12-06,711,125.459677419355,"Tues",100.789422087971
"1437",2016,12,2016-12-07,637,51.4596774193549,"Wed",32.3101493092501
"1438",2016,12,2016-12-08,634,48.4596774193549,"Thurs",21.6777407585479
"1439",2016,12,2016-12-09,701,115.459677419355,"Fri",46.027850086119
"1440",2016,12,2016-12-10,553,-32.5403225806451,"Sat",8.36582919812186
"1441",2016,12,2016-12-11,521,-64.5403225806451,"Sun",38.4366106867191
"1442",2016,12,2016-12-12,665,79.4596774193549,"Mon",76.0867138263357
"1443",2016,12,2016-12-13,630,44.4596774193549,"Tues",19.7894220879711
"1444",2016,12,2016-12-14,689,103.459677419355,"Wed",84.3101493092501
"1445",2016,12,2016-12-15,748,162.459677419355,"Thurs",135.677740758548
"1446",2016,12,2016-12-16,787,201.459677419355,"Fri",132.027850086119
"1447",2016,12,2016-12-17,621,35.4596774193549,"Sat",76.3658291981219
"1448",2016,12,2016-12-18,518,-67.5403225806451,"Sun",35.4366106867191
"1449",2016,12,2016-12-19,721,135.459677419355,"Mon",132.086713826336
"1450",2016,12,2016-12-20,719,133.459677419355,"Tues",108.789422087971
"1451",2016,12,2016-12-21,675,89.4596774193549,"Wed",70.3101493092501
"1452",2016,12,2016-12-22,700,114.459677419355,"Thurs",87.6777407585479
"1453",2016,12,2016-12-23,691,105.459677419355,"Fri",36.027850086119
"1454",2016,12,2016-12-24,553,-32.5403225806451,"Sat",8.36582919812186
"1455",2016,12,2016-12-25,365,-220.540322580645,"Sun",-117.563389313281
"1456",2016,12,2016-12-26,393,-192.540322580645,"Mon",-195.913286173664
"1457",2016,12,2016-12-27,567,-18.5403225806451,"Tues",-43.2105779120289
"1458",2016,12,2016-12-28,545,-40.5403225806451,"Wed",-59.6898506907499
"1459",2016,12,2016-12-29,540,-45.5403225806451,"Thurs",-72.3222592414521
"1460",2016,12,2016-12-30,582,-3.54032258064512,"Fri",-72.972149913881
"1461",2016,12,2016-12-31,463,-122.540322580645,"Sat",-81.6341708018781
